scheme,fold,selected_initial_lr,eta_min,best_epoch,best_optimizer_step,lr_at_best_epoch,best_val_mae,final_epoch,stopped_early,numerical_failure,checkpoint,init_hash,seed
primary,0,0.001,1e-05,7,49,0.0009978031724785245,2.6379623413085938,37,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/primary_k0_lr1e-03_seed101.pt,570e590061e5af2a,101
primary,1,0.0001,1.0000000000000002e-06,13,78,9.91232189110701e-05,3.3615066065932764,43,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/primary_k1_lr1e-04_seed101.pt,570e590061e5af2a,101
primary,2,0.001,1e-05,77,539,0.0006872216535789157,3.0100150108337402,107,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/primary_k2_lr1e-03_seed101.pt,570e590061e5af2a,101
primary,3,0.001,1e-05,9,63,0.0009960967771506667,2.6510400772094727,39,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/primary_k3_lr1e-03_seed101.pt,570e590061e5af2a,101
primary,4,0.001,1e-05,55,385,0.0008323493733352077,2.9422340393066406,85,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/primary_k4_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,0,0.001,1e-05,14,98,0.0009897152912577741,2.609029596502131,44,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/shadow_k0_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,1,0.001,1e-05,11,77,0.0009939057285945933,3.2255566120147705,41,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/shadow_k1_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,2,1e-05,1.0000000000000001e-07,97,679,5.360813071670101e-06,3.3043484687805176,127,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/shadow_k2_lr1e-05_seed101.pt,570e590061e5af2a,101
shadow,3,0.001,1e-05,18,126,0.00098245592213661,3.282624678178267,48,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/shadow_k3_lr1e-03_seed101.pt,570e590061e5af2a,101
shadow,4,0.0001,1.0000000000000002e-06,23,161,9.707359806323417e-05,3.0253703594207764,53,True,False,/workspace_developability_acquisition/developability_drilldown/results/EXP-T086_run/checkpoints/shadow_k4_lr1e-04_seed101.pt,570e590061e5af2a,101
