id,fold,y_true,y_pred
ADI-37123,1,69.0,72.20840944666931
ADI-38499,0,65.5,67.0103902956996
ADI-38501,4,64.5,70.04528066436791
ADI-38502,4,66.0,73.79117188105378
ADI-45379,1,66.0,66.70851923887594
ADI-45388,0,72.5,69.85698546219011
ADI-45389,0,67.5,68.32098196448922
ADI-45390,3,73.0,67.22364033588794
ADI-45391,0,68.5,67.76934994197048
ADI-45402,3,68.5,71.710074098471
ADI-45406,1,69.5,71.33294378004437
ADI-45408,2,75.0,73.9518700040824
ADI-45422,3,72.0,68.6165046002957
ADI-45425,0,74.0,70.72064252058497
ADI-45430,0,80.0,76.72925184944762
ADI-45435,1,76.5,74.7047452725782
ADI-45439,0,67.5,69.03312953085981
ADI-45440,1,67.0,67.02843778240086
ADI-45450,3,70.5,66.65024339061972
ADI-45451,3,69.0,70.54062207470393
ADI-45453,3,61.5,68.91987077890765
ADI-45454,4,69.0,68.0329445152947
ADI-45455,2,57.5,67.64309593915769
ADI-45461,1,68.5,71.82022571500302
ADI-45463,0,74.5,66.65063080813314
ADI-45464,0,70.0,71.31510308409572
ADI-45465,1,73.5,71.62310220479992
ADI-45479,2,73.0,71.90903314409022
ADI-45480,3,83.5,74.56710820754616
ADI-45488,0,64.5,67.93689147038187
ADI-45490,0,69.5,68.02953645193361
ADI-45491,2,74.0,72.55461946520543
ADI-45493,4,75.0,76.6330241325854
ADI-45495,0,73.5,73.14870249785302
ADI-45497,2,71.0,76.68771653479268
ADI-45499,4,68.5,70.66438792998005
ADI-46677,3,68.0,67.04285483397636
ADI-46682,3,70.5,70.26160788203308
ADI-46684,2,69.0,70.54192427179046
ADI-46685,0,68.5,66.75346326317958
ADI-46690,0,73.5,73.92287809967596
ADI-46695,4,70.5,72.22133504386618
ADI-46697,3,65.0,67.67947740291318
ADI-46704,2,68.5,68.83566719582669
ADI-46705,4,74.0,71.75036022609399
ADI-46708,2,69.5,72.48472973620598
ADI-46710,1,72.5,74.31582896595927
ADI-47054,4,71.0,68.67069407356848
ADI-47060,4,65.0,65.60959144574676
ADI-47061,3,66.0,68.73265415973681
ADI-47063,0,64.5,67.24202382685824
ADI-47064,1,66.5,66.01411725001428
ADI-47065,1,62.5,69.9821877330461
ADI-47066,1,71.0,70.39915282528133
ADI-47068,2,70.5,70.76178495786719
ADI-47069,3,61.0,64.20963469273124
ADI-47072,3,69.5,69.46003338121938
ADI-47073,4,61.5,67.26559736263458
ADI-47074,0,72.5,70.15987604336493
ADI-47075,3,69.0,68.67931436688337
ADI-47076,1,58.5,70.5877105094
ADI-47078,2,62.0,68.6572517987448
ADI-47079,2,67.0,69.4523989760934
ADI-47081,1,68.0,67.68887145248183
ADI-47087,4,64.5,70.1788547879541
ADI-47089,3,66.0,65.95154760949681
ADI-47091,2,74.5,70.11776899911797
ADI-47094,0,77.0,70.41565701133302
ADI-47095,1,72.0,70.36750497836314
ADI-47096,2,74.5,70.36489055881805
ADI-47097,1,70.5,68.98152236045442
