id,fold,y_true,y_pred
ADI-37123,1,69.0,71.0798677648629
ADI-38499,0,65.5,67.52944167939742
ADI-38501,4,64.5,70.9093132323829
ADI-38502,4,66.0,72.60783976474606
ADI-45379,1,66.0,64.50420930785812
ADI-45388,0,72.5,69.89779686913093
ADI-45389,0,67.5,69.41991555790744
ADI-45390,3,73.0,67.73722471737767
ADI-45391,0,68.5,68.7434094215007
ADI-45402,3,68.5,72.27703125792306
ADI-45406,1,69.5,70.5302936164121
ADI-45408,2,75.0,74.47066086199908
ADI-45422,3,72.0,69.96482023643753
ADI-45425,0,74.0,71.58720536072093
ADI-45430,0,80.0,77.45246125828962
ADI-45435,1,76.5,77.52962991624948
ADI-45439,0,67.5,68.87133227965322
ADI-45440,1,67.0,64.82314222192979
ADI-45450,3,70.5,66.18529199419177
ADI-45451,3,69.0,70.64181947946307
ADI-45453,3,61.5,68.45510533005529
ADI-45454,4,69.0,68.99582776930457
ADI-45455,2,57.5,65.76446379701073
ADI-45461,1,68.5,71.60303103433891
ADI-45463,0,74.5,67.00663513673416
ADI-45464,0,70.0,71.12368440883856
ADI-45465,1,73.5,70.30550187229461
ADI-45479,2,73.0,70.84133605628591
ADI-45480,3,83.5,75.3974202285049
ADI-45488,0,64.5,69.38458372413018
ADI-45490,0,69.5,67.88472649560592
ADI-45491,2,74.0,71.76728458731375
ADI-45493,4,75.0,74.64869988556374
ADI-45495,0,73.5,74.04111881684528
ADI-45497,2,71.0,77.92881393267857
ADI-45499,4,68.5,71.26139071847892
ADI-46677,3,68.0,67.45587798186128
ADI-46682,3,70.5,70.47988490443416
ADI-46684,2,69.0,69.92199906574271
ADI-46685,0,68.5,66.21024392136547
ADI-46690,0,73.5,74.35509904329362
ADI-46695,4,70.5,71.37678028310059
ADI-46697,3,65.0,68.14653278676633
ADI-46704,2,68.5,69.10130390748779
ADI-46705,4,74.0,72.03143514048527
ADI-46708,2,69.5,73.67385970606793
ADI-46710,1,72.5,75.57366873214788
ADI-47054,4,71.0,68.38074779809331
ADI-47060,4,65.0,66.38783398940696
ADI-47061,3,66.0,68.72541244425278
ADI-47063,0,64.5,66.92903196932224
ADI-47064,1,66.5,63.44560804358126
ADI-47065,1,62.5,68.73303172846967
ADI-47066,1,71.0,72.32464000799943
ADI-47068,2,70.5,70.71628491673775
ADI-47069,3,61.0,65.88596338068618
ADI-47072,3,69.5,70.74914996797017
ADI-47073,4,61.5,64.26320873593134
ADI-47074,0,72.5,71.13703621643185
ADI-47075,3,69.0,69.63812808782015
ADI-47076,1,58.5,67.62166085671855
ADI-47078,2,62.0,65.40400516844014
ADI-47079,2,67.0,69.2865273023915
ADI-47081,1,68.0,68.6584977932276
ADI-47087,4,64.5,69.9359698305283
ADI-47089,3,66.0,66.4302652712224
ADI-47091,2,74.5,70.97387300701917
ADI-47094,0,77.0,70.21254290831993
ADI-47095,1,72.0,70.37389162224567
ADI-47096,2,74.5,72.16895836471173
ADI-47097,1,70.5,67.04071070129687
ADI-47098,2,60.5,64.94892969760394
ADI-47099,4,68.5,68.33252637319386
ADI-47100,3,67.0,67.22316287082421
ADI-47102,4,71.0,71.5157647808394
ADI-47103,3,69.5,68.49303564908055
ADI-47105,1,69.5,65.9032075088996
ADI-47111,3,74.5,69.22223875813555
ADI-47114,0,69.0,71.52629807286453
ADI-47117,4,79.0,71.3599467151909
ADI-47118,3,68.0,69.23002184631753
ADI-47122,0,66.0,68.02488908748336
ADI-47123,3,72.0,70.20256146728951
ADI-47130,2,68.5,69.33373322217042
ADI-47131,2,73.0,70.13689717605814
ADI-47132,3,70.5,69.67106445873378
ADI-47134,2,65.5,72.76268845179698
ADI-47139,2,69.0,70.69369262694028
ADI-47141,1,75.0,67.63826946407362
ADI-47145,0,68.0,70.81671347995186
ADI-47146,0,65.0,71.83692744261498
ADI-47147,4,74.0,74.68561370504706
ADI-47149,1,76.0,71.57868441343719
ADI-47151,4,67.5,67.49894554218143
ADI-47153,3,60.0,64.86234376408697
ADI-47154,0,72.5,70.96358549305845
ADI-47155,1,60.0,67.60561779730484
ADI-47156,1,70.5,66.98852211241534
ADI-47158,1,69.0,64.87348814950165
ADI-47159,3,71.0,66.39017592316347
ADI-47162,3,71.0,70.81896599154985
ADI-47163,2,61.0,65.19197698539008
ADI-47165,1,76.0,70.60290419554842
ADI-47176,4,72.5,71.87164480431231
ADI-47177,2,73.0,68.09826704275764
ADI-47180,2,72.0,66.86517139755341
ADI-47181,0,62.5,68.09264106890109
ADI-47183,4,69.5,69.6183166124171
ADI-47187,2,66.5,68.44028811929937
ADI-47188,1,70.0,74.11734057689101
ADI-47189,4,70.5,71.15296800567764
