id,fold,y_true,y_pred
ADI-37123,1,8.566,9.081262136830443
ADI-38499,0,9.901,9.347888072100758
ADI-38501,4,8.959,9.288774310728538
ADI-38502,4,8.886,9.11324194361178
ADI-45379,1,8.794,8.887616737816227
ADI-45388,0,8.984,9.31789189857627
ADI-45389,0,8.857,9.359216010256523
ADI-45390,3,8.809,8.878793171497735
ADI-45391,0,9.153,9.244659593141819
ADI-45402,3,8.736,8.973630671523988
ADI-45406,1,8.78,9.263271592599915
ADI-45408,2,8.964,9.12653913223662
ADI-45422,3,10.143,9.533697909313133
ADI-45425,0,11.09,10.123939094628383
ADI-45430,0,8.799,9.199636971087639
ADI-45435,1,11.905,10.305400259655901
ADI-45439,0,8.736,9.14652358180335
ADI-45440,1,9.017,9.55412394805123
ADI-45450,3,8.717,9.260670240502643
ADI-45451,3,11.138,10.226800606697022
ADI-45453,3,9.357,9.080764295708002
ADI-45454,4,8.974,8.721629663493909
ADI-45455,2,8.717,9.096831368344358
ADI-45461,1,9.202,9.410692113368103
ADI-45463,0,8.916,9.011742696318827
ADI-45464,0,8.77,8.805447628593493
ADI-45465,1,8.755,9.42293762884713
ADI-45479,2,9.003,9.102925111243735
ADI-45480,3,9.212,9.837107219478211
ADI-45488,0,9.275,9.29290073734765
ADI-45490,0,9.144,9.333431996624501
ADI-45491,2,9.406,9.589886082024751
ADI-45493,4,10.406,10.036329855863354
ADI-45495,0,10.381,9.460434265330818
ADI-45497,2,12.74,10.339646251551727
ADI-45499,4,12.216,10.008407768902687
ADI-46677,3,9.406,9.010170989608524
ADI-46682,3,8.833,8.927994218961755
ADI-46684,2,9.037,9.75458746544965
ADI-46685,0,8.843,9.255881451388294
ADI-46690,0,8.819,8.89496244982336
ADI-46695,4,9.013,9.033572907714806
ADI-46697,3,9.095,9.238115621597968
ADI-46704,2,8.78,9.221335282733616
ADI-46705,4,9.304,9.485357493490909
ADI-46708,2,8.765,9.256506415300596
ADI-46710,1,9.1,9.581869417667093
ADI-47054,4,8.523,9.138393387465829
ADI-47060,4,8.707,8.87642057384781
ADI-47061,3,8.731,8.92345461237196
ADI-47063,0,8.756,9.003639137516473
ADI-47064,1,8.77,9.111848920926672
ADI-47065,1,8.775,9.057647608103679
ADI-47066,1,8.775,9.015408060064434
ADI-47068,2,8.8,9.098692352227154
ADI-47069,3,8.804,9.57231086927916
