id,fold,y_true,y_pred
ADI-37123,1,8.566,8.707764953636538
ADI-38499,0,9.901,9.203081956972571
ADI-38501,4,8.959,9.54743854453427
ADI-38502,4,8.886,9.077500075783213
ADI-45379,1,8.794,8.619853972406133
ADI-45388,0,8.984,9.445417740445134
ADI-45389,0,8.857,9.229787328977828
ADI-45390,3,8.809,8.682853948376195
ADI-45391,0,9.153,9.094089462132889
ADI-45402,3,8.736,8.890263391423327
ADI-45406,1,8.78,9.22286122533039
ADI-45408,2,8.964,8.917999645614438
ADI-45422,3,10.143,9.608513703638925
ADI-45425,0,11.09,10.299372305915135
ADI-45430,0,8.799,9.11668568408298
ADI-45435,1,11.905,10.47900883025083
ADI-45439,0,8.736,9.2020523789106
ADI-45440,1,9.017,9.50344722529113
ADI-45450,3,8.717,9.209198628321607
ADI-45451,3,11.138,10.485526264289815
ADI-45453,3,9.357,9.461677809247076
ADI-45454,4,8.974,8.431511925889996
ADI-45455,2,8.717,8.85295511067398
ADI-45461,1,9.202,9.241821739168493
ADI-45463,0,8.916,9.102708819382208
ADI-45464,0,8.77,8.802939039243615
ADI-45465,1,8.755,9.300818968203146
ADI-45479,2,9.003,9.073489701224004
ADI-45480,3,9.212,9.874601157029227
ADI-45488,0,9.275,9.349418175586777
ADI-45490,0,9.144,9.250768167015568
ADI-45491,2,9.406,9.65138050253267
ADI-45493,4,10.406,10.157078121930525
ADI-45495,0,10.381,9.466782896005686
ADI-45497,2,12.74,10.376377399692208
ADI-45499,4,12.216,10.396464965028144
ADI-46677,3,9.406,8.864929958708519
ADI-46682,3,8.833,8.688414325423361
ADI-46684,2,9.037,9.383606478505518
ADI-46685,0,8.843,9.257901310277514
ADI-46690,0,8.819,8.859729054605754
ADI-46695,4,9.013,8.962966937257526
ADI-46697,3,9.095,9.216572053621354
ADI-46704,2,8.78,8.801755818131836
ADI-46705,4,9.304,9.780717574143516
ADI-46708,2,8.765,9.247381736937717
ADI-46710,1,9.1,9.77204697410653
ADI-47054,4,8.523,8.874370083873089
ADI-47060,4,8.707,8.581976903052428
