id,fold,y_true,y_pred
ADI-37123,1,8.566,9.279194691848975
ADI-38499,0,9.901,9.352309532638833
ADI-38501,4,8.959,9.37550788787022
ADI-38502,4,8.886,9.260347869492385
ADI-45379,1,8.794,9.226679631497468
ADI-45388,0,8.984,9.404600522147975
ADI-45389,0,8.857,9.382177590761929
ADI-45390,3,8.809,9.206698823056222
ADI-45391,0,9.153,9.340490430983053
ADI-45402,3,8.736,9.252552285446944
ADI-45406,1,8.78,9.33810676176473
ADI-45408,2,8.964,9.311184562914287
ADI-45422,3,10.143,9.468023099676254
ADI-45425,0,11.09,9.650824459773375
ADI-45430,0,8.799,9.312430496764573
ADI-45435,1,11.905,9.621235456896931
ADI-45439,0,8.736,9.3074493144419
ADI-45440,1,9.017,9.394485475539225
ADI-45450,3,8.717,9.332667967939216
ADI-45451,3,11.138,9.658778091004987
ADI-45453,3,9.357,9.336746397280699
ADI-45454,4,8.974,9.150602214298672
ADI-45455,2,8.717,9.30114394013005
ADI-45461,1,9.202,9.39305411281304
ADI-45463,0,8.916,9.293183624762957
ADI-45464,0,8.77,9.215165980611834
ADI-45465,1,8.755,9.383914223535175
ADI-45479,2,9.003,9.342917003375376
ADI-45480,3,9.212,9.486863909008658
ADI-45488,0,9.275,9.376361933477451
ADI-45490,0,9.144,9.393026670490269
ADI-45491,2,9.406,9.45792092771109
ADI-45493,4,10.406,9.538928277039627
ADI-45495,0,10.381,9.426106728470332
ADI-45497,2,12.74,9.629126344267036
ADI-45499,4,12.216,9.632644797808087
ADI-46677,3,9.406,9.312326404334623
ADI-46682,3,8.833,9.24973275801774
ADI-46684,2,9.037,9.408613656824254
ADI-46685,0,8.843,9.363529439850135
ADI-46690,0,8.819,9.23477077055762
ADI-46695,4,9.013,9.269704892850122
ADI-46697,3,9.095,9.363447741949848
ADI-46704,2,8.78,9.314653765154517
ADI-46705,4,9.304,9.48350258532842
ADI-46708,2,8.765,9.325860343015194
ADI-46710,1,9.1,9.481149693388652
ADI-47054,4,8.523,9.306649528902582
ADI-47060,4,8.707,9.192586562265076
ADI-47061,3,8.731,9.24416311693373
ADI-47063,0,8.756,9.274205329574253
ADI-47064,1,8.77,9.351118324460632
ADI-47065,1,8.775,9.393275774926785
ADI-47066,1,8.775,9.31266512392461
ADI-47068,2,8.8,9.299230551920399
ADI-47069,3,8.804,9.476552845984514
ADI-47072,3,8.823,9.281985986186754
ADI-47073,4,8.829,9.228422371342226
ADI-47074,0,8.834,9.400693162556415
ADI-47075,3,8.838,9.273351438304655
ADI-47076,1,8.857,9.501018302781926
ADI-47078,2,8.867,9.214581140065608
ADI-47079,2,8.877,9.455274665133473
ADI-47081,1,8.906,9.263468180277266
ADI-47087,4,8.93,9.319379276525119
ADI-47089,3,8.94,9.468987093986765
ADI-47091,2,8.959,9.350258034769258
ADI-47094,0,9.003,9.34108189045331
ADI-47095,1,9.022,9.29239705327078
ADI-47096,2,9.027,9.400836674425078
ADI-47097,1,9.037,9.256595111916498
ADI-47098,2,9.066,9.343241833965592
ADI-47099,4,9.071,9.461816100133564
ADI-47100,3,9.081,9.303793157315654
ADI-47102,4,9.115,9.200544601972158
ADI-47103,3,9.119,9.24068658416084
ADI-47105,1,9.13,9.28910079640154
ADI-47111,3,9.173,9.30482326301998
ADI-47114,0,9.236,9.265553294338922
ADI-47117,4,9.25,9.572747663754253
ADI-47118,3,9.25,9.375057812661296
ADI-47122,0,9.285,9.33700810332329
ADI-47123,3,9.309,9.497968623702917
