id,fold,y_true,y_pred
ADI-37123,1,69.0,71.0244725948101
ADI-38499,0,65.5,67.59514904247982
ADI-38501,4,64.5,70.91769325921459
ADI-38502,4,66.0,72.60703827169834
ADI-45379,1,66.0,64.16248512601845
ADI-45388,0,72.5,69.77842493146832
ADI-45389,0,67.5,69.75568874023654
ADI-45390,3,73.0,67.60689962908353
ADI-45391,0,68.5,69.0518410779269
ADI-45402,3,68.5,72.05824245770026
ADI-45406,1,69.5,70.761482479905
ADI-45408,2,75.0,73.88742418266331
ADI-45422,3,72.0,70.2221709288939
ADI-45425,0,74.0,72.17081607712728
ADI-45430,0,80.0,78.07471681928331
ADI-45435,1,76.5,78.19831373166397
ADI-45439,0,67.5,68.9847136299075
ADI-45440,1,67.0,64.69857763428371
ADI-45450,3,70.5,66.10364565954923
ADI-45451,3,69.0,70.75935757034541
ADI-45453,3,61.5,68.36752215504146
ADI-45454,4,69.0,68.99871629798898
ADI-45455,2,57.5,65.77029393288832
ADI-45461,1,68.5,71.78265097692787
ADI-45463,0,74.5,67.2181397416758
ADI-45464,0,70.0,71.00861875033777
ADI-45465,1,73.5,70.28821617237449
ADI-45479,2,73.0,70.44101602030365
ADI-45480,3,83.5,75.64248499834514
ADI-45488,0,64.5,69.48664110702191
ADI-45490,0,69.5,67.50936537211325
ADI-45491,2,74.0,71.81530913775491
ADI-45493,4,75.0,74.65424474024616
ADI-45495,0,73.5,74.95544976747715
ADI-45497,2,71.0,78.22844627136509
ADI-45499,4,68.5,71.27149786823372
ADI-46677,3,68.0,67.54515738512069
ADI-46682,3,70.5,70.41288487173482
ADI-46684,2,69.0,69.72717147581345
ADI-46685,0,68.5,65.71347141530495
ADI-46690,0,73.5,74.72678452890875
ADI-46695,4,70.5,71.37462410310226
ADI-46697,3,65.0,68.15512863639032
ADI-46704,2,68.5,69.03838920012878
ADI-46705,4,74.0,72.04517614949808
ADI-46708,2,69.5,73.74789782177264
ADI-46710,1,72.5,75.84896610906293
ADI-47054,4,71.0,68.37972688404264
ADI-47060,4,65.0,66.38120173669245
ADI-47061,3,66.0,68.88689878068988
ADI-47063,0,64.5,66.47774405912062
ADI-47064,1,66.5,63.19357223901221
