id,fold,y_true,y_pred
ADI-37123,1,8.566,9.283289103581964
ADI-38499,0,9.901,9.382436839490579
ADI-38501,4,8.959,9.357862990573791
ADI-38502,4,8.886,9.29734239706504
ADI-45379,1,8.794,9.210376872498708
ADI-45388,0,8.984,9.36278441559654
ADI-45389,0,8.857,9.383350278102768
ADI-45390,3,8.809,9.210073696400721
ADI-45391,0,9.153,9.339954579826449
ADI-45402,3,8.736,9.245195669257983
ADI-45406,1,8.78,9.345677911975962
ADI-45408,2,8.964,9.297433040269844
ADI-45422,3,10.143,9.435399467789127
ADI-45425,0,11.09,9.670162785210714
ADI-45430,0,8.799,9.326623271357288
ADI-45435,1,11.905,9.73366641385455
ADI-45439,0,8.736,9.304586144405791
ADI-45440,1,9.017,9.452284309449695
ADI-45450,3,8.717,9.34657134000237
ADI-45451,3,11.138,9.688965101226596
ADI-45453,3,9.357,9.274703713797315
ADI-45454,4,8.974,9.159894072260855
ADI-45455,2,8.717,9.286719078206499
ADI-45461,1,9.202,9.403246353076668
ADI-45463,0,8.916,9.253557973716092
ADI-45464,0,8.77,9.17570056129624
ADI-45465,1,8.755,9.40545161209466
ADI-45479,2,9.003,9.289621360602965
ADI-45480,3,9.212,9.559351054299485
ADI-45488,0,9.275,9.355663371407289
ADI-45490,0,9.144,9.362350664105684
ADI-45491,2,9.406,9.464036031769549
ADI-45493,4,10.406,9.621985433891634
ADI-45495,0,10.381,9.415392468265413
ADI-45497,2,12.74,9.735211159364209
ADI-45499,4,12.216,9.605606812652551
ADI-46677,3,9.406,9.254793506377002
ADI-46682,3,8.833,9.229286453196822
ADI-46684,2,9.037,9.524842568593519
ADI-46685,0,8.843,9.344900553177439
ADI-46690,0,8.819,9.216474127532926
ADI-46695,4,9.013,9.26864998107906
ADI-46697,3,9.095,9.330597067139166
ADI-46704,2,8.78,9.33242225322138
ADI-46705,4,9.304,9.42326433150916
ADI-46708,2,8.765,9.343620685295315
ADI-46710,1,9.1,9.468584787451036
