id,fold,y_true,y_pred
ADI-37123,1,69.0,72.05707956419349
ADI-38499,0,65.5,66.77794795080885
ADI-38501,4,64.5,70.06571979490028
ADI-38502,4,66.0,73.91842242599604
ADI-45379,1,66.0,66.94028621858868
ADI-45388,0,72.5,69.7687628461257
ADI-45389,0,67.5,68.27823655097446
ADI-45390,3,73.0,67.17941837807965
ADI-45391,0,68.5,67.66296630571017
ADI-45402,3,68.5,72.03535063289263
ADI-45406,1,69.5,71.74422442811728
ADI-45408,2,75.0,73.94352747923642
ADI-45422,3,72.0,68.54877207598796
ADI-45425,0,74.0,70.34009104033717
ADI-45430,0,80.0,77.2740299288818
ADI-45435,1,76.5,74.99705571511421
ADI-45439,0,67.5,68.80489360105291
ADI-45440,1,67.0,66.71292329400124
ADI-45450,3,70.5,66.52532162857426
ADI-45451,3,69.0,70.4978324906512
ADI-45453,3,61.5,68.94555186815026
ADI-45454,4,69.0,67.8245474697695
ADI-45455,2,57.5,67.17964455149554
ADI-45461,1,68.5,72.05014540875331
ADI-45463,0,74.5,66.22396408134033
ADI-45464,0,70.0,71.44024628328702
ADI-45465,1,73.5,71.68824073461714
ADI-45479,2,73.0,71.93369585264848
ADI-45480,3,83.5,75.07051633049375
ADI-45488,0,64.5,68.27734318446642
ADI-45490,0,69.5,68.42343837361283
ADI-45491,2,74.0,72.44392596433607
ADI-45493,4,75.0,76.89262090534811
ADI-45495,0,73.5,73.3430896365751
ADI-45497,2,71.0,77.2313878900383
ADI-45499,4,68.5,71.08011489957482
ADI-46677,3,68.0,66.8577225167619
ADI-46682,3,70.5,70.53102172131906
ADI-46684,2,69.0,70.7603665858191
ADI-46685,0,68.5,66.3680781682511
ADI-46690,0,73.5,74.59755552968578
ADI-46695,4,70.5,72.13951080720506
ADI-46697,3,65.0,67.56031955069918
ADI-46704,2,68.5,68.81894925164663
ADI-46705,4,74.0,71.70016384666016
ADI-46708,2,69.5,72.4112202524935
ADI-46710,1,72.5,74.46502644073415
ADI-47054,4,71.0,68.28951536356243
ADI-47060,4,65.0,65.58476382905047
ADI-47061,3,66.0,68.39803274515552
ADI-47063,0,64.5,67.40219975083657
ADI-47064,1,66.5,65.7712640426839
ADI-47065,1,62.5,70.2841740521405
ADI-47066,1,71.0,70.41707784394758
ADI-47068,2,70.5,70.84039858795919
ADI-47069,3,61.0,64.18933521356053
ADI-47072,3,69.5,69.63850583164214
ADI-47073,4,61.5,67.03629916367346
ADI-47074,0,72.5,70.24454197726425
ADI-47075,3,69.0,68.82319526895355
ADI-47076,1,58.5,70.85488626281219
ADI-47078,2,62.0,68.28892353521367
ADI-47079,2,67.0,69.12042386891957
ADI-47081,1,68.0,67.44954064798803
ADI-47087,4,64.5,70.06976745477101
ADI-47089,3,66.0,65.73932507708219
ADI-47091,2,74.5,70.35783044864299
ADI-47094,0,77.0,70.47044198043328
ADI-47095,1,72.0,70.40505081523567
ADI-47096,2,74.5,70.56150895230587
ADI-47097,1,70.5,68.86153981024793
ADI-47098,2,60.5,64.93953211243353
ADI-47099,4,68.5,67.9877100844876
ADI-47100,3,67.0,66.63137473303365
ADI-47102,4,71.0,71.40550418162182
ADI-47103,3,69.5,68.28753635204589
ADI-47105,1,69.5,66.89291916971648
ADI-47111,3,74.5,69.28835219390737
ADI-47114,0,69.0,72.29651906533302
ADI-47117,4,79.0,70.5509811860783
ADI-47118,3,68.0,68.97655950662482
ADI-47122,0,66.0,66.32229804714761
ADI-47123,3,72.0,71.27075896523067
ADI-47130,2,68.5,69.12774104835998
ADI-47131,2,73.0,70.66158550072662
ADI-47132,3,70.5,69.01310171383726
ADI-47134,2,65.5,72.12405755744741
ADI-47139,2,69.0,71.23725991646586
ADI-47141,1,75.0,69.64398295983825
ADI-47145,0,68.0,70.79275279480551
ADI-47146,0,65.0,71.85859787776236
ADI-47147,4,74.0,75.34284865027591
ADI-47149,1,76.0,71.79073749406479
ADI-47151,4,67.5,67.20609238847773
ADI-47153,3,60.0,64.11626300936031
ADI-47154,0,72.5,70.88370713984956
ADI-47155,1,60.0,68.30219631002997
ADI-47156,1,70.5,67.99470498415907
ADI-47158,1,69.0,66.99853082623292
ADI-47159,3,71.0,65.3211382562499
ADI-47162,3,71.0,69.0343447656628
ADI-47163,2,61.0,65.28240221628677
ADI-47165,1,76.0,70.79637282257588
ADI-47176,4,72.5,69.60266516864708
ADI-47177,2,73.0,67.65892728316554
ADI-47180,2,72.0,67.94383545847434
ADI-47181,0,62.5,66.28715884410174
ADI-47183,4,69.5,69.7074455590271
ADI-47187,2,66.5,67.7883630712147
ADI-47188,1,70.0,69.49037545029272
ADI-47189,4,70.5,69.21020755334578
ADI-47195,1,68.5,67.7763009970083
ADI-47199,1,71.0,71.1274089208209
ADI-47204,1,67.0,67.29167765523896
ADI-47207,3,75.0,71.71047366429684
ADI-47209,1,77.0,73.52175666771707
ADI-47212,4,68.5,69.13083098829424
ADI-47213,1,71.0,69.16848742999883
ADI-47215,0,76.0,72.63088597699726
ADI-47216,4,70.0,69.88928993529514
ADI-47218,2,70.5,73.55795229525536
ADI-47219,4,75.0,75.2946787276845
ADI-47223,4,67.5,66.14894969924268
ADI-47224,3,76.0,71.03985269717447
ADI-47225,0,63.5,70.1135609542637
ADI-47227,2,74.0,74.31945223991396
ADI-47228,2,73.0,69.70060665397297
ADI-47230,3,66.5,66.88644376880455
ADI-47233,0,69.5,71.70155133485197
ADI-47234,1,66.5,67.57767943175658
ADI-47236,1,68.5,69.91089198843638
ADI-47238,1,77.0,72.10962601896291
ADI-47240,4,66.0,70.21663473596267
ADI-47241,1,72.5,68.94442729841273
ADI-47244,0,71.5,70.79886741883222
ADI-47247,3,76.0,71.1605818255469
ADI-47249,2,68.0,68.6439324254804
ADI-47250,3,71.5,69.32597196239256
ADI-47252,4,69.0,73.34156753356508
ADI-47254,4,71.5,72.05273507258472
ADI-47258,0,68.0,71.01147780264836
ADI-47259,2,72.5,69.80237667307281
ADI-47260,2,79.0,74.03474958954179
ADI-47262,0,69.0,73.91263182254808
ADI-47265,4,69.5,67.80138119935549
ADI-47267,4,70.5,69.12123187483054
ADI-47280,0,70.0,71.46943534433062
ADI-47283,2,71.5,70.73304607367105
ADI-47284,4,64.5,65.71701156244896
ADI-47285,4,82.5,76.61221288334184
ADI-47288,2,76.5,68.5281073776492
ADI-47289,3,67.0,67.32191483943159
ADI-47292,2,70.5,71.1501318918291
ADI-47297,3,79.5,73.16607313538191
ADI-47300,3,68.0,72.75569228662332
