id,fold,y_true,y_pred
ADI-37123,1,8.566,8.817873986512728
ADI-38499,0,9.901,9.078956895801912
ADI-38501,4,8.959,9.202834504322993
ADI-38502,4,8.886,8.920704359226722
ADI-45379,1,8.794,8.733882930418439
ADI-45388,0,8.984,9.209179731312528
ADI-45389,0,8.857,9.134021040382105
ADI-45390,3,8.809,8.701489315359959
ADI-45391,0,9.153,9.04675302425602
ADI-45402,3,8.736,8.855216184555259
ADI-45406,1,8.78,9.069331639515577
ADI-45408,2,8.964,8.979895036371635
ADI-45422,3,10.143,9.332470380481457
ADI-45425,0,11.09,9.709543866949073
ADI-45430,0,8.799,8.999002073679932
ADI-45435,1,11.905,9.810130995507631
ADI-45439,0,8.736,9.05009021544403
ADI-45440,1,9.017,9.227299485414871
ADI-45450,3,8.717,8.995946494979101
ADI-45451,3,11.138,9.723587191280245
ADI-45453,3,9.357,9.04327593192523
ADI-45454,4,8.974,8.618818612862308
ADI-45455,2,8.717,8.969994366877826
ADI-45461,1,9.202,9.115603067018561
ADI-45463,0,8.916,8.997451996339716
ADI-45464,0,8.77,8.838507882000435
ADI-45465,1,8.755,9.133772057941915
ADI-45479,2,9.003,9.073729285145188
ADI-45480,3,9.212,9.381341215856473
ADI-45488,0,9.275,9.156398480155545
ADI-45490,0,9.144,9.148863619136502
ADI-45491,2,9.406,9.322204093998343
ADI-45493,4,10.406,9.590185527240465
ADI-45495,0,10.381,9.24237785099088
ADI-45497,2,12.74,9.714201624193338
ADI-45499,4,12.216,9.761641907019621
ADI-46677,3,9.406,8.975219977640585
ADI-46682,3,8.833,8.770283374159995
ADI-46684,2,9.037,9.239209560949998
ADI-46685,0,8.843,9.116028808654413
ADI-46690,0,8.819,8.87090415959807
ADI-46695,4,9.013,8.901343241645733
ADI-46697,3,9.095,9.071999766673311
ADI-46704,2,8.78,8.989507177326079
ADI-46705,4,9.304,9.431125527197148
ADI-46708,2,8.765,9.043190434098983
ADI-46710,1,9.1,9.399420847114932
ADI-47054,4,8.523,8.97043481239736
ADI-47060,4,8.707,8.696602577466011
ADI-47061,3,8.731,8.742373685871769
ADI-47063,0,8.756,8.938068772469013
ADI-47064,1,8.77,9.029264154838465
ADI-47065,1,8.775,9.071968316346423
ADI-47066,1,8.775,9.009459857807297
ADI-47068,2,8.8,8.988315470774674
ADI-47069,3,8.804,9.350671770721904
ADI-47072,3,8.823,8.852706188016935
ADI-47073,4,8.829,8.79542399746042
ADI-47074,0,8.834,9.14236264339674
ADI-47075,3,8.838,8.960630944872767
ADI-47076,1,8.857,9.477390290422663
ADI-47078,2,8.867,8.77416511355224
ADI-47079,2,8.877,9.333983487481358
ADI-47081,1,8.906,8.841328012923928
ADI-47087,4,8.93,9.015415506390578
ADI-47089,3,8.94,9.400861619509865
ADI-47091,2,8.959,9.09492164345714
ADI-47094,0,9.003,9.031628824179503
ADI-47095,1,9.022,8.861579122815314
ADI-47096,2,9.027,9.211833383311586
ADI-47097,1,9.037,8.805477170864306
ADI-47098,2,9.066,9.071411247239668
ADI-47099,4,9.071,9.364188373249483
ADI-47100,3,9.081,8.870159492255425
ADI-47102,4,9.115,8.670484131582711
ADI-47103,3,9.119,8.801526530980407
ADI-47105,1,9.13,8.919353843330647
ADI-47111,3,9.173,9.000373378983246
ADI-47114,0,9.236,8.903738622600617
ADI-47117,4,9.25,9.71551192608885
ADI-47118,3,9.25,9.133427067751883
ADI-47122,0,9.285,9.0469171984716
ADI-47123,3,9.309,9.349035431381614
ADI-47130,2,9.522,9.598053010532995
ADI-47131,2,9.527,9.387343722829666
ADI-47132,3,9.557,9.32208967428995
ADI-47134,2,9.585,9.241477634338603
ADI-47139,2,9.75,9.485517334514139
ADI-47141,1,9.833,9.097655703868353
ADI-47145,0,9.978,9.38940912503925
ADI-47146,0,10.032,9.434274997082483
ADI-47147,4,10.076,9.835644989666639
ADI-47149,1,10.503,9.193689683111053
ADI-47151,4,10.546,8.99345130972755
ADI-47153,3,11.148,9.26644922525362
ADI-47154,0,10.949,9.695151683432169
ADI-47155,1,10.984,9.346310770164628
ADI-47156,1,10.541,9.501166316077565
ADI-47158,1,11.386,9.780910155520127
ADI-47159,3,10.41,9.635682718581194
ADI-47162,3,11.866,9.778959465020364
ADI-47163,2,12.148,9.022812726879794
ADI-47165,1,10.187,9.542192681012558
ADI-47176,4,8.697,8.766058507742255
ADI-47177,2,8.717,9.187545883631545
ADI-47180,2,8.727,9.006863614580043
ADI-47181,0,9.77,9.18605620892044
ADI-47183,4,8.756,9.08760352471575
ADI-47187,2,9.119,9.276998067158248
ADI-47188,1,8.857,8.842412604451408
ADI-47189,4,8.862,9.082008205453988
ADI-47195,1,8.906,9.3714820822447
ADI-47199,1,8.931,9.112383648259787
ADI-47204,1,8.965,9.54909732987702
ADI-47207,3,9.008,8.801138872492796
ADI-47209,1,9.037,8.92225780729903
ADI-47212,4,9.081,9.623177501580692
ADI-47213,1,9.081,8.94428913723091
ADI-47215,0,9.086,9.34200351900773
ADI-47216,4,9.096,9.232205277597075
ADI-47218,2,9.119,9.310729200240926
ADI-47219,4,9.144,9.184711024284889
ADI-47223,4,9.202,9.478052790856799
ADI-47224,3,9.207,9.24453728406672
ADI-47225,0,9.236,9.473437443678819
ADI-47227,2,9.246,9.479626151513665
ADI-47228,2,9.265,9.467537021845823
ADI-47230,3,9.318,8.814879683622854
ADI-47233,0,9.367,9.599676593014486
ADI-47234,1,9.377,9.08345296527975
ADI-47236,1,9.406,8.786408287803646
ADI-47238,1,9.6,9.12583480052761
ADI-47240,4,9.644,9.20994660731696
ADI-47241,1,9.648,9.564564526131663
ADI-47244,0,9.756,9.842614091169587
ADI-47247,3,9.78,9.412579002399392
ADI-47249,2,9.44,9.624079597453255
ADI-47250,3,9.93,8.99140672154818
ADI-47252,4,9.94,9.505278876487711
ADI-47254,4,9.998,9.365329096952864
ADI-47258,0,9.372,9.4856154494165
ADI-47259,2,10.717,9.115966129599371
ADI-47260,2,10.74,9.801805176585864
ADI-47262,0,11.046,9.30103597187058
ADI-47265,4,11.886,9.637563807792102
ADI-47267,4,9.26,9.236305370281254
ADI-47280,0,8.625,9.202432433316698
ADI-47283,2,8.683,8.814622050635084
ADI-47284,4,8.717,8.953987147992333
ADI-47285,4,8.751,9.161373413299781
ADI-47288,2,8.843,8.839618276269809
ADI-47289,3,8.877,8.969827488317534
ADI-47292,2,8.935,9.045984265027919
ADI-47297,3,9.008,9.006770860045263
ADI-47300,3,9.076,8.866340282112073
ADI-47301,2,9.115,8.955397265683148
ADI-47302,0,9.149,9.106166427209327
ADI-47308,1,9.275,9.017348326519325
ADI-47309,0,9.284,9.312034906246392
ADI-47312,4,9.391,9.15242887828626
ADI-47316,4,9.605,9.209268946743611
ADI-47317,2,9.833,9.263749210986218
