id,fold,y_true,y_pred
ADI-37123,1,8.566,8.918067051837472
ADI-38499,0,9.901,9.16704499496969
ADI-38501,4,8.959,9.243473281204821
ADI-38502,4,8.886,9.042506882367636
ADI-45379,1,8.794,8.748165097502449
ADI-45388,0,8.984,9.106794461728294
ADI-45389,0,8.857,9.182727271848597
ADI-45390,3,8.809,8.721008185639578
ADI-45391,0,9.153,9.059171974988182
ADI-45402,3,8.736,8.841857884372429
ADI-45406,1,8.78,9.14683334585559
ADI-45408,2,8.964,8.982999380319935
ADI-45422,3,10.143,9.368512908821462
ADI-45425,0,11.09,9.837668515843829
ADI-45430,0,8.799,9.025689777124075
ADI-45435,1,11.905,10.03434101141421
ADI-45439,0,8.736,8.991874480701735
ADI-45440,1,9.017,9.410084531354883
ADI-45450,3,8.717,9.060411050901013
ADI-45451,3,11.138,9.921542547758424
ADI-45453,3,9.357,8.842956155340072
ADI-45454,4,8.974,8.650758064856959
ADI-45455,2,8.717,8.993346420754934
ADI-45461,1,9.202,9.220960675152007
ADI-45463,0,8.916,8.868617413273832
ADI-45464,0,8.77,8.668908331437542
ADI-45465,1,8.755,9.255071695925551
ADI-45479,2,9.003,8.91483701433078
ADI-45480,3,9.212,9.55251636258309
ADI-45488,0,9.275,9.090082360041732
ADI-45490,0,9.144,9.153854108533848
ADI-45491,2,9.406,9.35921437066445
ADI-45493,4,10.406,9.793849110168509
ADI-45495,0,10.381,9.22972178938917
ADI-45497,2,12.74,9.925834721419099
ADI-45499,4,12.216,9.75254879821145
ADI-46677,3,9.406,8.897074499736389
ADI-46682,3,8.833,8.7255991095603
ADI-46684,2,9.037,9.437804455605388
ADI-46685,0,8.843,9.057484950886092
ADI-46690,0,8.819,8.786208638206844
ADI-46695,4,9.013,8.956367338093361
ADI-46697,3,9.095,9.096168987353717
ADI-46704,2,8.78,8.9830584815482
ADI-46705,4,9.304,9.313636524447492
ADI-46708,2,8.765,9.12763564837794
ADI-46710,1,9.1,9.354696530130457
ADI-47054,4,8.523,8.980728431696818
ADI-47060,4,8.707,8.810514633827236
ADI-47061,3,8.731,8.81912906892518
ADI-47063,0,8.756,8.848387254591506
ADI-47064,1,8.77,8.973999208556819
ADI-47065,1,8.775,8.899868935259917
ADI-47066,1,8.775,8.892499363329772
ADI-47068,2,8.8,8.96209444781351
ADI-47069,3,8.804,9.543878024215118
ADI-47072,3,8.823,8.985647189148764
ADI-47073,4,8.829,8.896209717854173
ADI-47074,0,8.834,9.194638752204229
ADI-47075,3,8.838,8.748722829390168
ADI-47076,1,8.857,9.546692925108452
ADI-47078,2,8.867,8.833116377974514
ADI-47079,2,8.877,9.450597203645078
ADI-47081,1,8.906,8.567853528994647
ADI-47087,4,8.93,9.023368152095216
ADI-47089,3,8.94,9.363354701219846
ADI-47091,2,8.959,9.216690648565226
ADI-47094,0,9.003,8.977197996647213
ADI-47095,1,9.022,8.989679529648367
ADI-47096,2,9.027,9.330433656776755
ADI-47097,1,9.037,8.747531458116125
ADI-47098,2,9.066,9.109899061676568
ADI-47099,4,9.071,9.395423476370606
ADI-47100,3,9.081,8.968769938082632
ADI-47102,4,9.115,8.878101335116078
ADI-47103,3,9.119,8.787734099103949
ADI-47105,1,9.13,8.94944914566242
ADI-47111,3,9.173,8.920774799358
ADI-47114,0,9.236,8.860679442181477
ADI-47117,4,9.25,10.115783356145219
ADI-47118,3,9.25,9.063947689917836
ADI-47122,0,9.285,9.045427041767702
ADI-47123,3,9.309,9.567896456772232
ADI-47130,2,9.522,9.551057033816864
ADI-47131,2,9.527,9.196022030929491
ADI-47132,3,9.557,9.3351788801555
ADI-47134,2,9.585,9.405927121620996
ADI-47139,2,9.75,9.619098850414547
ADI-47141,1,9.833,9.195021080952337
ADI-47145,0,9.978,9.504816890545596
ADI-47146,0,10.032,9.469192507507792
ADI-47147,4,10.076,9.889179437709892
ADI-47149,1,10.503,9.175617034726969
ADI-47151,4,10.546,9.149182123731698
ADI-47153,3,11.148,9.289355138110228
ADI-47154,0,10.949,9.687267005405733
ADI-47155,1,10.984,9.475047235715396
ADI-47156,1,10.541,9.785354748284762
ADI-47158,1,11.386,9.47437161809479
ADI-47159,3,10.41,9.55482471767157
ADI-47162,3,11.866,9.600312214826578
ADI-47163,2,12.148,8.897247299505693
ADI-47165,1,10.187,9.864676518972265
ADI-47176,4,8.697,8.889461764615067
ADI-47177,2,8.717,9.061092056257156
ADI-47180,2,8.727,9.011460066737643
ADI-47181,0,9.77,9.184733763189701
ADI-47183,4,8.756,9.02798550448938
ADI-47187,2,9.119,9.225486514394898
ADI-47188,1,8.857,9.072344489699537
ADI-47189,4,8.862,8.887659585293932
ADI-47195,1,8.906,9.44029488084739
ADI-47199,1,8.931,9.2002161005745
ADI-47204,1,8.965,9.646140233266573
ADI-47207,3,9.008,8.842611946106558
ADI-47209,1,9.037,8.813211029845707
ADI-47212,4,9.081,9.47270073686181
ADI-47213,1,9.081,9.019066861453584
ADI-47215,0,9.086,9.21626277646484
ADI-47216,4,9.096,9.215982157488764
ADI-47218,2,9.119,9.319644219670081
ADI-47219,4,9.144,9.097053802753464
ADI-47223,4,9.202,9.662443649095188
ADI-47224,3,9.207,9.157428534248858
ADI-47225,0,9.236,9.535809794891124
ADI-47227,2,9.246,9.473885377766432
