id,fold,y_true,y_pred
ADI-37123,1,8.566,8.91916201081105
ADI-38499,0,9.901,9.31252234691944
ADI-38501,4,8.959,9.278699593189563
ADI-38502,4,8.886,9.031838976384224
ADI-45379,1,8.794,8.704133445166875
ADI-45388,0,8.984,9.320285494406997
ADI-45389,0,8.857,9.35258610632007
ADI-45390,3,8.809,8.714449742192288
ADI-45391,0,9.153,9.22873808727985
ADI-45402,3,8.736,8.831875564607875
ADI-45406,1,8.78,9.27719480463605
ADI-45408,2,8.964,9.065014835857687
ADI-45422,3,10.143,9.611341726675995
ADI-45425,0,11.09,10.263969540365652
ADI-45430,0,8.799,9.145991715802138
ADI-45435,1,11.905,10.459814915664744
ADI-45439,0,8.736,9.072871104213565
ADI-45440,1,9.017,9.637363341954625
ADI-45450,3,8.717,9.139185163482722
ADI-45451,3,11.138,10.494648716662212
ADI-45453,3,9.357,9.175032692474991
ADI-45454,4,8.974,8.516259158029001
ADI-45455,2,8.717,9.02076199800898
ADI-45461,1,9.202,9.369670987376278
ADI-45463,0,8.916,8.93808274024061
ADI-45464,0,8.77,8.670755254045476
ADI-45465,1,8.755,9.420232124777858
ADI-45479,2,9.003,9.015478357770604
ADI-45480,3,9.212,9.895150652803014
ADI-45488,0,9.275,9.279536467580426
ADI-45490,0,9.144,9.367981264145985
ADI-45491,2,9.406,9.667382775124208
ADI-45493,4,10.406,10.129956191354855
ADI-45495,0,10.381,9.5067488143943
ADI-45497,2,12.74,10.61430820536068
ADI-45499,4,12.216,10.182889055271273
ADI-46677,3,9.406,8.81778154525426
ADI-46682,3,8.833,8.799999012871478
ADI-46684,2,9.037,9.858487626509477
ADI-46685,0,8.843,9.205460880211602
ADI-46690,0,8.819,8.722109157069964
ADI-46695,4,9.013,8.937674553595507
ADI-46697,3,9.095,9.228369953826906
ADI-46704,2,8.78,9.17285158772348
ADI-46705,4,9.304,9.524953613449476
ADI-46708,2,8.765,9.2424494920177
ADI-46710,1,9.1,9.52306814452917
ADI-47054,4,8.523,9.053886423272557
ADI-47060,4,8.707,8.743351280255807
ADI-47061,3,8.731,8.743065317547345
ADI-47063,0,8.756,8.921748741265933
ADI-47064,1,8.77,9.06841623788529
ADI-47065,1,8.775,8.986535359072676
ADI-47066,1,8.775,8.971920049320495
ADI-47068,2,8.8,8.966263854750757
ADI-47069,3,8.804,9.697953764973342
ADI-47072,3,8.823,8.977570784645767
ADI-47073,4,8.829,8.877163835456509
ADI-47074,0,8.834,9.464976952223928
ADI-47075,3,8.838,8.690442100659961
ADI-47076,1,8.857,9.844916726400502
ADI-47078,2,8.867,8.745468884100967
ADI-47079,2,8.877,9.75409172433409
ADI-47081,1,8.906,8.53281695155457
ADI-47087,4,8.93,8.989123320455231
ADI-47089,3,8.94,9.686225750970578
ADI-47091,2,8.959,9.36946754849007
ADI-47094,0,9.003,9.20748980983911
ADI-47095,1,9.022,9.06983268390471
ADI-47096,2,9.027,9.560011521711251
ADI-47097,1,9.037,8.77740416782981
ADI-47098,2,9.066,9.194790141357556
ADI-47099,4,9.071,9.491391500693688
ADI-47100,3,9.081,8.985317750770596
ADI-47102,4,9.115,8.793100905872645
ADI-47103,3,9.119,8.889018745762222
ADI-47105,1,9.13,9.015126674587956
ADI-47111,3,9.173,8.943342269051728
ADI-47114,0,9.236,8.865751682939216
ADI-47117,4,9.25,10.583308039235858
ADI-47118,3,9.25,9.328927778902894
ADI-47122,0,9.285,9.240479294531758
ADI-47123,3,9.309,9.935725566574966
ADI-47130,2,9.522,9.990245482202345
ADI-47131,2,9.527,9.462561998863395
ADI-47132,3,9.557,9.662222624504912
ADI-47134,2,9.585,9.628522890352135
ADI-47139,2,9.75,10.108003155381406
ADI-47141,1,9.833,9.342302811831306
ADI-47145,0,9.978,9.835722489030912
ADI-47146,0,10.032,9.804222086248522
ADI-47147,4,10.076,10.425750156292006
ADI-47149,1,10.503,9.360169913996227
ADI-47151,4,10.546,9.104000786506836
ADI-47153,3,11.148,9.598896125781996
ADI-47154,0,10.949,10.2757833301683
ADI-47155,1,10.984,9.721000785758788
ADI-47156,1,10.541,10.127492316873209
ADI-47158,1,11.386,9.848269866234826
ADI-47159,3,10.41,10.041138135569874
ADI-47162,3,11.866,9.953406330461664
ADI-47163,2,12.148,8.994991946037524
ADI-47165,1,10.187,10.22271602460973
ADI-47176,4,8.697,8.836651007517602
ADI-47177,2,8.717,9.229979002474701
ADI-47180,2,8.727,9.0767023860957
ADI-47181,0,9.77,9.34379137242437
ADI-47183,4,8.756,9.048708469360191
ADI-47187,2,9.119,9.486355154191388
ADI-47188,1,8.857,9.18667668489122
ADI-47189,4,8.862,8.908425827748625
ADI-47195,1,8.906,9.753700612329546
ADI-47199,1,8.931,9.331859054524758
ADI-47204,1,8.965,9.988914650850173
ADI-47207,3,9.008,8.838644276006304
ADI-47209,1,9.037,8.818446497920213
ADI-47212,4,9.081,9.693646894758903
ADI-47213,1,9.081,9.079820555281234
ADI-47215,0,9.086,9.42095347485096
ADI-47216,4,9.096,9.44596708446595
ADI-47218,2,9.119,9.685954001380347
ADI-47219,4,9.144,9.15350162712744
ADI-47223,4,9.202,9.970542801621695
ADI-47224,3,9.207,9.3038285184856
ADI-47225,0,9.236,9.91420625123083
ADI-47227,2,9.246,9.857201934749886
ADI-47228,2,9.265,9.74046151988723
ADI-47230,3,9.318,8.644428061249656
ADI-47233,0,9.367,10.14271220150094
ADI-47234,1,9.377,9.391302104661246
ADI-47236,1,9.406,8.678381058130663
ADI-47238,1,9.6,9.763427139733608
ADI-47240,4,9.644,9.359240880970953
ADI-47241,1,9.648,10.000883597630528
ADI-47244,0,9.756,10.444725189564531
ADI-47247,3,9.78,10.365931638777244
ADI-47249,2,9.44,10.023010357390683
ADI-47250,3,9.93,9.080647161228132
ADI-47252,4,9.94,9.921789923586017
ADI-47254,4,9.998,9.39911727950102
ADI-47258,0,9.372,9.857437278128037
ADI-47259,2,10.717,9.268427816803683
ADI-47260,2,10.74,10.484346645775327
ADI-47262,0,11.046,9.744776457344924
ADI-47265,4,11.886,10.388460263865854
ADI-47267,4,9.26,9.16746264823524
ADI-47280,0,8.625,9.442535287067761
ADI-47283,2,8.683,9.16205916209342
ADI-47284,4,8.717,8.908843401709893
ADI-47285,4,8.751,9.359370617109342
