id,fold,y_true,y_pred
ADI-37123,1,8.566,9.01071903485693
ADI-38499,0,9.901,9.252973769836148
ADI-38501,4,8.959,9.399799964529585
ADI-38502,4,8.886,9.049183466426001
ADI-45379,1,8.794,8.873162497917743
ADI-45388,0,8.984,9.432278398781872
ADI-45389,0,8.857,9.333604019246895
ADI-45390,3,8.809,8.813055871223211
ADI-45391,0,9.153,9.208227212149854
ADI-45402,3,8.736,8.974854261786545
ADI-45406,1,8.78,9.249687553403627
ADI-45408,2,8.964,9.123577520074345
ADI-45422,3,10.143,9.604651199325858
ADI-45425,0,11.09,10.152858750985772
ADI-45430,0,8.799,9.138304402530046
ADI-45435,1,11.905,10.10051006112386
ADI-45439,0,8.736,9.159744185170945
ADI-45440,1,9.017,9.422181483545275
ADI-45450,3,8.717,9.227462172713107
ADI-45451,3,11.138,10.211358621670193
ADI-45453,3,9.357,9.250449675957668
ADI-45454,4,8.974,8.652062131222543
ADI-45455,2,8.717,9.081248337257295
ADI-45461,1,9.202,9.335018742353563
ADI-45463,0,8.916,9.106195553468183
ADI-45464,0,8.77,8.885844925184028
ADI-45465,1,8.755,9.357601358283983
ADI-45479,2,9.003,9.195499665258447
ADI-45480,3,9.212,9.695082809250696
ADI-45488,0,9.275,9.34706587695124
ADI-45490,0,9.144,9.352549604427988
ADI-45491,2,9.406,9.591800620195926
ADI-45493,4,10.406,9.8914480442392
ADI-45495,0,10.381,9.474153124013162
ADI-45497,2,12.74,10.101888962453907
ADI-45499,4,12.216,10.143270228641349
ADI-46677,3,9.406,9.145740948832785
ADI-46682,3,8.833,8.922809295908692
ADI-46684,2,9.037,9.39680821528321
ADI-46685,0,8.843,9.314150781575693
ADI-46690,0,8.819,8.950199792588727
ADI-46695,4,9.013,9.04984958505526
ADI-46697,3,9.095,9.284237209691046
ADI-46704,2,8.78,9.06820808089096
ADI-46705,4,9.304,9.68064519933394
ADI-46708,2,8.765,9.223217055296798
ADI-46710,1,9.1,9.666314303753317
ADI-47054,4,8.523,9.0751489666753
ADI-47060,4,8.707,8.762224998340656
ADI-47061,3,8.731,8.889679530235036
ADI-47063,0,8.756,9.040404740731113
ADI-47064,1,8.77,9.237202024838245
ADI-47065,1,8.775,9.351178993928574
ADI-47066,1,8.775,9.145396882169049
ADI-47068,2,8.8,9.131872751831837
ADI-47069,3,8.804,9.636671561541228
ADI-47072,3,8.823,9.03736038182131
ADI-47073,4,8.829,8.884542653998407
ADI-47074,0,8.834,9.38956141911366
ADI-47075,3,8.838,9.04853887853429
ADI-47076,1,8.857,9.718471594787193
ADI-47078,2,8.867,8.862034908797904
ADI-47079,2,8.877,9.55937414895095
ADI-47081,1,8.906,8.981569851140296
ADI-47087,4,8.93,9.151199034868858
ADI-47089,3,8.94,9.621354122992223
ADI-47091,2,8.959,9.218541680188133
ADI-47094,0,9.003,9.212479685467551
ADI-47095,1,9.022,9.032240974182978
ADI-47096,2,9.027,9.373840572754657
ADI-47097,1,9.037,8.947959254807312
ADI-47098,2,9.066,9.215618231236665
ADI-47099,4,9.071,9.633077479147516
ADI-47100,3,9.081,9.088266429131362
ADI-47102,4,9.115,8.79465140251704
ADI-47103,3,9.119,8.923305883862376
ADI-47105,1,9.13,9.073386034378544
ADI-47111,3,9.173,9.135300225339948
ADI-47114,0,9.236,9.013140840367003
ADI-47117,4,9.25,10.014266044468004
ADI-47118,3,9.25,9.341582309961751
ADI-47122,0,9.285,9.200152252285088
ADI-47123,3,9.309,9.714478579437941
ADI-47130,2,9.522,9.980419096190387
ADI-47131,2,9.527,9.68570952660121
ADI-47132,3,9.557,9.60668975755975
ADI-47134,2,9.585,9.509643386349557
ADI-47139,2,9.75,9.751532371741751
ADI-47141,1,9.833,9.345950441401175
ADI-47145,0,9.978,9.680007318129284
ADI-47146,0,10.032,9.706169584667187
ADI-47147,4,10.076,10.205856373564279
ADI-47149,1,10.503,9.46510736457292
ADI-47151,4,10.546,9.13900159537371
ADI-47153,3,11.148,9.52069087122985
ADI-47154,0,10.949,10.080895596488253
ADI-47155,1,10.984,9.622700421359902
ADI-47156,1,10.541,9.735188824494491
ADI-47158,1,11.386,10.076218615123445
ADI-47159,3,10.41,9.945398693052402
ADI-47162,3,11.866,10.018140552770452
ADI-47163,2,12.148,9.099522907274974
ADI-47165,1,10.187,9.868662205326569
ADI-47176,4,8.697,8.82403071027236
ADI-47177,2,8.717,9.345890981129616
ADI-47180,2,8.727,9.19574107788323
ADI-47181,0,9.77,9.365375430518666
ADI-47183,4,8.756,9.234131442644614
ADI-47187,2,9.119,9.429367695893456
ADI-47188,1,8.857,8.909868149952935
ADI-47189,4,8.862,9.248119632971632
ADI-47195,1,8.906,9.60321231694645
ADI-47199,1,8.931,9.249280524829995
ADI-47204,1,8.965,9.852370848155086
ADI-47207,3,9.008,8.917781181075341
ADI-47209,1,9.037,9.057327262441923
ADI-47212,4,9.081,9.965113679749734
ADI-47213,1,9.081,9.18959693112211
ADI-47215,0,9.086,9.53071904615313
ADI-47216,4,9.096,9.448131442431398
ADI-47218,2,9.119,9.495364146759597
ADI-47219,4,9.144,9.383388774857673
ADI-47223,4,9.202,9.777745105208659
ADI-47224,3,9.207,9.482569413097796
ADI-47225,0,9.236,9.745661416937928
ADI-47227,2,9.246,9.766374668114187
ADI-47228,2,9.265,9.74323915786802
ADI-47230,3,9.318,8.887065468821794
ADI-47233,0,9.367,10.006999040852957
ADI-47234,1,9.377,9.238570433062689
ADI-47236,1,9.406,8.91910115636295
ADI-47238,1,9.6,9.336890600738172
ADI-47240,4,9.644,9.445357021644247
ADI-47241,1,9.648,9.83954373415906
ADI-47244,0,9.756,10.169414624957865
ADI-47247,3,9.78,9.81914368977122
ADI-47249,2,9.44,9.928136524571991
ADI-47250,3,9.93,9.224257483847811
ADI-47252,4,9.94,9.801458309357018
ADI-47254,4,9.998,9.677185813477383
ADI-47258,0,9.372,9.820795643517942
ADI-47259,2,10.717,9.295469063019363
ADI-47260,2,10.74,10.183302314807003
ADI-47262,0,11.046,9.506310747667701
ADI-47265,4,11.886,9.953037536072165
ADI-47267,4,9.26,9.44296538965071
ADI-47280,0,8.625,9.394645407763585
ADI-47283,2,8.683,8.875046852582072
ADI-47284,4,8.717,9.033328237161644
ADI-47285,4,8.751,9.381218842146636
ADI-47288,2,8.843,9.034254366137974
ADI-47289,3,8.877,9.140530881944429
ADI-47292,2,8.935,9.28730083868676
ADI-47297,3,9.008,9.185162966480327
ADI-47300,3,9.076,9.083977960856146
ADI-47301,2,9.115,9.103151567682996
ADI-47302,0,9.149,9.271666728376314
ADI-47308,1,9.275,9.27715035987671
ADI-47309,0,9.284,9.50382888457886
ADI-47312,4,9.391,9.344119044783554
ADI-47316,4,9.605,9.457959383175043
ADI-47317,2,9.833,9.516685256616007
