id,TmApp
ADI-37123,69.38450113932292
ADI-38499,68.38409932454427
ADI-38501,71.32363891601562
ADI-38502,68.26087188720703
ADI-45379,69.87142181396484
ADI-45388,70.46345774332683
ADI-45389,68.46308135986328
ADI-45390,69.25620778401694
ADI-45391,66.36555735270183
ADI-45402,72.28830464680989
ADI-45406,68.18249766031902
ADI-45408,71.70043182373047
ADI-45422,68.90746561686198
ADI-45425,67.25099690755208
ADI-45430,73.84259796142578
ADI-45435,75.50968170166016
ADI-45439,69.3679453531901
ADI-45440,68.58922068277994
ADI-45450,67.61593882242838
ADI-45451,69.1641108194987
ADI-45453,67.95015970865886
ADI-45454,69.4209467569987
ADI-45455,67.4438247680664
ADI-45461,72.946533203125
ADI-45463,66.78247833251953
ADI-45464,72.16097005208334
ADI-45465,69.65261332194011
ADI-45479,70.44436899820964
ADI-45480,74.00990804036459
ADI-45488,68.93848927815755
ADI-45490,65.7221908569336
ADI-45491,75.19173685709636
ADI-45493,74.81266276041667
ADI-45495,70.19371541341145
ADI-45497,75.08685811360678
ADI-45499,69.70317077636719
ADI-46677,74.52039845784505
ADI-46682,67.72130584716797
ADI-46684,68.60948944091797
ADI-46685,67.19267272949219
ADI-46690,68.67488861083984
ADI-46695,69.14801025390625
ADI-46697,68.9922612508138
ADI-46704,67.98306528727213
ADI-46705,70.16014099121094
ADI-46708,69.69276428222656
ADI-46710,70.16593170166016
ADI-47054,70.63606770833334
ADI-47060,67.37482961018881
ADI-47061,65.34690602620442
ADI-47063,68.0418955485026
ADI-47064,67.52042134602866
ADI-47065,69.34434509277344
ADI-47066,69.44418080647786
ADI-47068,70.83695983886719
ADI-47069,67.94463348388672
ADI-47072,67.8235575358073
ADI-47073,66.99099222819011
ADI-47074,72.49569447835286
ADI-47075,73.49381510416667
ADI-47076,68.20356750488281
ADI-47078,66.9979756673177
ADI-47079,72.00236002604167
ADI-47081,66.47654978434244
ADI-47087,67.65436045328777
ADI-47089,64.90635299682617
ADI-47091,68.11613210042317
ADI-47094,66.73246510823567
ADI-47095,71.1028544108073
ADI-47096,68.13993326822917
ADI-47097,69.82382710774739
ADI-47098,67.63665008544922
ADI-47099,70.12891387939453
ADI-47100,71.29153696695963
ADI-47102,69.40057881673177
ADI-47103,71.63889821370444
ADI-47105,67.20371754964192
ADI-47111,71.19441986083984
ADI-47114,71.3782246907552
ADI-47117,70.86049906412761
ADI-47118,68.98980458577473
ADI-47122,71.94582621256511
ADI-47123,71.23792266845703
ADI-47130,69.11408996582031
ADI-47131,72.27593485514323
ADI-47132,66.02041753133138
ADI-47134,69.27003733317058
ADI-47139,70.26445515950522
ADI-47141,70.03123982747395
ADI-47145,68.3594970703125
ADI-47146,69.98184712727864
ADI-47147,71.77994283040364
ADI-47149,72.41669464111328
ADI-47151,65.66004435221353
ADI-47153,66.41050720214844
ADI-47154,72.15041097005208
ADI-47155,68.8147710164388
ADI-47156,66.46853637695312
ADI-47158,67.04753367106119
ADI-47159,66.85248311360677
ADI-47162,67.55838012695312
ADI-47163,67.97011311848959
ADI-47165,67.07701619466147
ADI-47176,66.78746032714844
ADI-47177,66.47234344482422
ADI-47180,67.50673929850261
ADI-47181,66.69801839192708
ADI-47183,70.65728505452473
ADI-47187,69.59721120198569
ADI-47188,68.85989634195963
ADI-47189,71.02681986490886
ADI-47195,66.03131866455078
ADI-47199,69.93326568603516
ADI-47204,65.85789998372395
ADI-47207,71.26879374186198
ADI-47209,73.41129557291667
ADI-47212,66.00705083211263
ADI-47213,69.49915059407552
ADI-47215,66.89677429199219
ADI-47216,73.66629536946614
ADI-47218,70.6086654663086
ADI-47219,74.2570775349935
ADI-47223,64.74612935384116
ADI-47224,70.39676920572917
ADI-47225,70.67499033610027
ADI-47227,74.2474848429362
ADI-47228,69.72455342610677
ADI-47230,67.15150705973306
ADI-47233,71.67848714192708
ADI-47234,67.16884231567383
ADI-47236,69.40611267089844
ADI-47238,72.55314381917317
ADI-47240,68.32501729329427
ADI-47241,69.84481302897134
ADI-47244,67.62185668945312
ADI-47247,70.68355305989584
ADI-47249,67.29947662353516
ADI-47250,69.1856689453125
ADI-47252,70.82500712076823
ADI-47254,66.83123779296875
ADI-47258,70.07176462809245
ADI-47259,68.25190989176431
ADI-47260,70.43792978922527
ADI-47262,69.62340291341145
ADI-47265,67.87241617838541
ADI-47267,66.12466430664062
ADI-47280,70.6533432006836
ADI-47283,68.9985860188802
ADI-47284,67.9527359008789
ADI-47285,71.93903096516927
ADI-47288,68.47945658365884
ADI-47289,66.71697489420573
ADI-47292,66.89002736409506
ADI-47297,72.63856506347656
ADI-47300,72.04038492838542
ADI-47301,67.42074330647787
ADI-47302,72.33148956298828
ADI-47308,67.73724110921223
ADI-47309,72.26645914713542
ADI-47312,73.15523274739583
ADI-47316,67.73459116617839
ADI-47317,66.75923411051433
