id,fold,y_true,y_pred,residual,experiment_id
ADI-37123,1,8.566,9.235748451595974,-0.6697484515959733,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-38499,0,9.901,9.147161025665378,0.7538389743346219,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-38501,4,8.959,9.038668759354639,-0.07966875935463946,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-38502,4,8.886,8.655832595027324,0.23016740497267563,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45379,1,8.794,8.978014082175969,-0.1840140821759686,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45388,0,8.984,9.2337513517179,-0.24975135171790086,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45389,0,8.857,9.325647953505877,-0.4686479535058776,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45390,3,8.809,8.75637193927825,0.05262806072174975,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45391,0,9.153,9.140874078090466,0.012125921909534654,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45402,3,8.736,8.836963683580349,-0.10096368358034802,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45406,1,8.78,9.110541786531343,-0.33054178653134336,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45408,2,8.964,9.076318518258589,-0.11231851825858818,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45422,3,10.143,9.482676574354112,0.6603234256458883,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45425,0,11.09,9.870020399584153,1.2199796004158472,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45430,0,8.799,8.88398368173496,-0.08498368173496118,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45435,1,11.905,9.985628535762345,1.9193714642376545,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45439,0,8.736,8.930652684307578,-0.19465268430757732,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45440,1,9.017,9.214098789168633,-0.1970987891686331,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45450,3,8.717,9.282741101498036,-0.5657411014980358,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45451,3,11.138,10.125592948197564,1.0124070518024357,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45453,3,9.357,9.053175146062856,0.30382485393714376,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45454,4,8.974,8.587827343540491,0.38617265645950916,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45455,2,8.717,8.998719043368718,-0.28171904336871734,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45461,1,9.202,9.404681266527806,-0.20268126652780616,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45463,0,8.916,8.933889696221302,-0.01788969622130132,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45464,0,8.77,8.58512672508799,0.18487327491200922,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45465,1,8.755,9.23726509091006,-0.48226509091005987,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45479,2,9.003,9.211510226258222,-0.20851022625822146,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45480,3,9.212,9.525067954783044,-0.31306795478304394,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45488,0,9.275,9.242204476685243,0.03279552331475699,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45490,0,9.144,9.481533376708459,-0.33753337670845873,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45491,2,9.406,9.491513308768642,-0.0855133087686415,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45493,4,10.406,9.63630654543984,0.7696934545601604,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45495,0,10.381,9.37020037605869,1.0107996239413097,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45497,2,12.74,9.994387243594096,2.7456127564059045,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-45499,4,12.216,9.87224253680695,2.3437574631930485,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46677,3,9.406,9.064056397975957,0.3419436020240436,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46682,3,8.833,8.83408270878521,-0.001082708785210329,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46684,2,9.037,9.383733967947117,-0.34673396794711664,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46685,0,8.843,9.189846534882983,-0.34684653488298345,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46690,0,8.819,8.81792637675224,0.0010736232477608354,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46695,4,9.013,8.7985439139622,0.2144560860377993,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46697,3,9.095,9.173916715146923,-0.07891671514692256,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46704,2,8.78,9.222870899520291,-0.4428708995202921,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46705,4,9.304,9.579547696282326,-0.27554769628232556,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46708,2,8.765,9.082668285804926,-0.3176682858049258,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-46710,1,9.1,9.559212456993789,-0.45921245699378943,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47054,4,8.523,9.183145106363845,-0.6601451063638457,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47060,4,8.707,8.733742353197107,-0.026742353197105828,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47061,3,8.731,8.97823398218403,-0.2472339821840297,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47063,0,8.756,9.136500898876344,-0.38050089887634364,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47064,1,8.77,9.316115040511253,-0.5461150405112534,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47065,1,8.775,9.391101431032988,-0.6161014310329875,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47066,1,8.775,9.031165123108886,-0.25616512310888595,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47068,2,8.8,8.928189543947152,-0.1281895439471512,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47069,3,8.804,9.340749807810518,-0.5367498078105175,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47072,3,8.823,9.008799821851873,-0.18579982185187305,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47073,4,8.829,8.820408353195461,0.008591646804539721,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
ADI-47074,0,8.834,9.175245749673275,-0.34124574967327526,HIC__FUSION_OVERALL__ESMFold__STRUCT_SASA__SVROpt
