id,fold,y_true,y_pred,residual,experiment_id
ADI-37123,1,8.566,8.998238787291722,-0.4322387872917215,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-38499,0,9.901,9.480977247811428,0.4200227521885722,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-38501,4,8.959,9.359243819835893,-0.4002438198358931,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-38502,4,8.886,9.443130004651954,-0.5571300046519543,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45379,1,8.794,9.29830898575412,-0.5043089857541201,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45388,0,8.984,9.33893917905259,-0.35493917905258954,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45389,0,8.857,9.234018267473731,-0.3770182674737317,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45390,3,8.809,9.347206690235872,-0.5382066902358726,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45391,0,9.153,9.229945754776228,-0.07694575477622756,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45402,3,8.736,9.203318561517921,-0.4673185615179207,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45406,1,8.78,9.143283528350576,-0.36328352835057665,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45408,2,8.964,9.34549499798049,-0.38149499798048936,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45422,3,10.143,9.393026027492823,0.7499739725071777,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45425,0,11.09,9.970073853299562,1.119926146700438,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45430,0,8.799,9.307010409497968,-0.5080104094979685,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45435,1,11.905,9.579900497379567,2.325099502620432,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45439,0,8.736,9.364859611354822,-0.6288596113548213,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45440,1,9.017,9.258950796263829,-0.2419507962638292,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45450,3,8.717,8.971386305198866,-0.2543863051988655,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45451,3,11.138,9.480941550194784,1.6570584498052163,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45453,3,9.357,8.968341799491443,0.3886582005085568,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45454,4,8.974,9.38915388283916,-0.4151538828391601,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45455,2,8.717,9.598540608356178,-0.8815406083561772,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45461,1,9.202,9.075833899156155,0.12616610084384483,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45463,0,8.916,9.440347499103334,-0.5243474991033334,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45464,0,8.77,9.226062323791847,-0.45606232379184775,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45465,1,8.755,9.065482507191343,-0.31048250719134174,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45479,2,9.003,9.650733449418064,-0.6477334494180642,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45480,3,9.212,9.566190436917914,-0.3541904369179143,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45488,0,9.275,9.427973942453866,-0.15297394245386542,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45490,0,9.144,9.640077646900005,-0.4960776469000052,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45491,2,9.406,9.484790380209256,-0.07879038020925577,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45493,4,10.406,9.618910437536792,0.7870895624632084,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45495,0,10.381,9.399063812510331,0.9819361874896693,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45497,2,12.74,10.064483503162965,2.6755164968370355,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-45499,4,12.216,9.651218591219429,2.5647814087805703,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46677,3,9.406,9.205780345288288,0.200219654711713,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46682,3,8.833,8.918711572906513,-0.08571157290651321,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46684,2,9.037,9.897677659336924,-0.8606776593369236,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46685,0,8.843,9.360182720042905,-0.5171827200429053,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46690,0,8.819,8.945656236079783,-0.12665623607978205,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46695,4,9.013,9.370868226517114,-0.35786822651711425,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46697,3,9.095,9.283015597944946,-0.18801559794494516,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46704,2,8.78,9.833360371991075,-1.0533603719910758,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46705,4,9.304,9.416104441153763,-0.11210444115376283,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46708,2,8.765,9.505401857213885,-0.7404018572138842,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-46710,1,9.1,9.741616227711248,-0.641616227711248,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47054,4,8.523,9.271386657606252,-0.7483866576062521,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47060,4,8.707,9.032515473358949,-0.3255154733589478,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47061,3,8.731,9.436244684669823,-0.7052446846698235,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47063,0,8.756,9.212483117182495,-0.45648311718249523,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47064,1,8.77,9.29440753278288,-0.524407532782881,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47065,1,8.775,9.347556563654877,-0.5725565636548762,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
ADI-47066,1,8.775,9.299348335588423,-0.5243483355884226,HIC__ESMFold__STRUCT_INTERFACE__RidgeOpt
