id,fold,y_true,y_pred,residual,experiment_id
ADI-37123,1,69.0,72.43157039597845,-3.4315703959784543,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-38499,0,65.5,67.19599526824693,-1.6959952682469321,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-38501,4,64.5,70.85162864577755,-6.351628645777552,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-38502,4,66.0,71.16966366800689,-5.169663668006891,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45379,1,66.0,68.16921630876419,-2.1692163087641916,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45388,0,72.5,70.43998431864385,2.0600156813561483,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45389,0,67.5,67.93420217007754,-0.4342021700775405,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45390,3,73.0,69.3124923073388,3.6875076926611996,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45391,0,68.5,68.11935667731599,0.38064332268400847,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45402,3,68.5,72.62228229595343,-4.1222822959534255,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45406,1,69.5,68.33751378877113,1.1624862112288668,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45408,2,75.0,71.33909405154789,3.660905948452111,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45422,3,72.0,71.06179494618775,0.9382050538122542,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45425,0,74.0,70.9037872976843,3.0962127023156967,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45430,0,80.0,71.06056346556032,8.939436534439679,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45435,1,76.5,72.8818932415709,3.618106758429093,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45439,0,67.5,68.85849792491729,-1.3584979249172875,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45440,1,67.0,68.27759314673743,-1.2775931467374306,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45450,3,70.5,68.36662197226711,2.1333780277328884,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45451,3,69.0,71.04402933861869,-2.044029338618685,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45453,3,61.5,68.85890570010966,-7.358905700109659,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45454,4,69.0,72.4046173885402,-3.4046173885402027,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45455,2,57.5,70.26334191933127,-12.763341919331268,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45461,1,68.5,72.7709160632991,-4.270916063299097,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45463,0,74.5,67.40623088865676,7.093769111343235,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45464,0,70.0,69.88155594123877,0.11844405876122721,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45465,1,73.5,69.58473585114096,3.9152641488590376,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45479,2,73.0,68.89701284946437,4.1029871505356255,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45480,3,83.5,70.6058196271319,12.894180372868107,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45488,0,64.5,69.75796653277628,-5.25796653277628,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45490,0,69.5,70.42779571983239,-0.927795719832389,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45491,2,74.0,71.21425621011556,2.7857437898844353,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45493,4,75.0,72.16623839633841,2.8337616036615856,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45495,0,73.5,68.76391095374449,4.736089046255515,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45497,2,71.0,71.74674081992544,-0.7467408199254351,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-45499,4,68.5,72.8665456281023,-4.366545628102301,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46677,3,68.0,68.65796582767547,-0.6579658276754685,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46682,3,70.5,69.40854979147787,1.091450208522133,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46684,2,69.0,71.61771346921691,-2.617713469216909,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46685,0,68.5,70.95401415112032,-2.454014151120319,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46690,0,73.5,69.13108734034908,4.368912659650917,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46695,4,70.5,70.25434762807326,0.24565237192673806,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46697,3,65.0,71.27697017963663,-6.276970179636635,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46704,2,68.5,70.63448883974765,-2.1344888397476467,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46705,4,74.0,68.28545815179793,5.7145418482020744,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46708,2,69.5,70.17169779814144,-0.6716977981414374,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-46710,1,72.5,72.38147344310165,0.11852655689834535,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47054,4,71.0,68.62327778604063,2.3767222139593684,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47060,4,65.0,65.33261014573696,-0.33261014573696457,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47061,3,66.0,68.14795234930533,-2.147952349305328,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47063,0,64.5,69.93524202617489,-5.43524202617489,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47064,1,66.5,67.31457324413464,-0.8145732441346354,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47065,1,62.5,68.82121876344286,-6.321218763442857,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47066,1,71.0,70.6505888928584,0.3494111071416057,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47068,2,70.5,71.04181655980808,-0.5418165598080833,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47069,3,61.0,70.1628387894327,-9.162838789432698,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
ADI-47072,3,69.5,69.97942095863941,-0.4794209586394089,TmApp__ESMFold__STRUCT_GEOMETRY_ALL__ElasticNetOpt
