id,TmApp
ADI-37123,72.69499969482422
ADI-38499,66.60032145182292
ADI-38501,68.31084950764973
ADI-38502,71.26439921061197
ADI-45379,64.73404693603516
ADI-45388,71.46247863769531
ADI-45389,68.46195729573567
ADI-45390,68.65845998128255
ADI-45391,69.43412272135416
ADI-45402,71.85857391357422
ADI-45406,70.15313975016277
ADI-45408,76.75030771891277
ADI-45422,69.55761464436848
ADI-45425,71.88441212972005
ADI-45430,77.37577311197917
ADI-45435,74.92551930745444
ADI-45439,66.37130991617838
ADI-45440,68.14454905192058
ADI-45450,65.58707936604819
ADI-45451,69.96137237548828
ADI-45453,65.3782450358073
ADI-45454,67.12765502929688
ADI-45455,65.93807729085286
ADI-45461,74.97619120279947
ADI-45463,68.49514261881511
ADI-45464,69.8823013305664
ADI-45465,70.10728454589844
ADI-45479,70.06331125895181
ADI-45480,74.74072519938152
ADI-45488,69.40764872233073
ADI-45490,66.75018310546875
ADI-45491,73.46597035725912
ADI-45493,74.71797180175781
ADI-45495,72.61256917317708
ADI-45497,76.40790812174478
ADI-45499,68.67745971679688
ADI-46677,66.6527099609375
ADI-46682,67.75127410888672
ADI-46684,69.55900319417319
ADI-46685,66.86350504557292
ADI-46690,71.89027659098308
ADI-46695,70.71732076009114
ADI-46697,66.55465443929037
ADI-46704,66.74227396647136
ADI-46705,70.19513448079428
ADI-46708,76.35391235351562
ADI-46710,76.26511637369791
ADI-47054,68.24404907226562
ADI-47060,68.92430877685547
ADI-47061,65.45426432291667
ADI-47063,65.82365926106772
ADI-47064,66.17930094401042
ADI-47065,71.45684560139973
ADI-47066,68.45687611897786
ADI-47068,68.9228769938151
ADI-47069,65.01166280110678
ADI-47072,67.49737548828125
ADI-47073,67.45410919189453
ADI-47074,68.80599212646484
ADI-47075,70.76622009277344
ADI-47076,69.74744669596355
ADI-47078,65.94842274983723
ADI-47079,70.15855916341145
ADI-47081,67.14209747314453
ADI-47087,69.44062042236328
ADI-47089,65.30262502034505
ADI-47091,69.68568674723308
ADI-47094,70.26061503092448
ADI-47095,70.98514302571614
ADI-47096,70.87557474772136
ADI-47097,69.76697285970053
ADI-47098,67.22049967447917
ADI-47099,70.12750244140625
ADI-47100,66.91930898030598
ADI-47102,70.4648412068685
ADI-47103,72.04667917887369
ADI-47105,65.5997568766276
ADI-47111,68.71251424153647
ADI-47114,74.15331522623697
ADI-47117,71.5824712117513
ADI-47118,67.73916625976562
ADI-47122,69.1446762084961
ADI-47123,68.59085845947266
ADI-47130,67.20373026529948
ADI-47131,73.21301523844402
ADI-47132,67.35773213704427
ADI-47134,70.36673227945964
ADI-47139,71.92894236246745
ADI-47141,69.2840092976888
ADI-47145,69.5288594563802
ADI-47146,69.95190938313803
ADI-47147,76.46345011393228
ADI-47149,72.14946746826172
ADI-47151,63.90369415283203
ADI-47153,65.58939870198567
ADI-47154,72.92552185058594
ADI-47155,66.47315216064453
ADI-47156,66.97486368815103
ADI-47158,66.0577138264974
ADI-47159,64.92559560139973
ADI-47162,70.52923075358072
ADI-47163,65.29117584228516
ADI-47165,68.78507486979166
ADI-47176,70.97394561767578
ADI-47177,69.32823435465495
ADI-47180,67.50277964274088
ADI-47181,67.10791269938152
ADI-47183,69.40805308024089
ADI-47187,68.0158437093099
ADI-47188,71.26952107747397
ADI-47189,69.81451416015625
ADI-47195,69.34956614176431
ADI-47199,69.2958017985026
ADI-47204,66.09842681884766
ADI-47207,71.60836283365886
ADI-47209,72.53235880533855
ADI-47212,68.77070871988933
ADI-47213,67.00262196858725
ADI-47215,69.72256978352864
ADI-47216,71.38262176513672
ADI-47218,71.10206858317058
ADI-47219,72.02159627278645
ADI-47223,67.68661499023438
ADI-47224,72.66075897216797
ADI-47225,69.55826059977214
ADI-47227,73.76478830973308
ADI-47228,69.58259328206381
ADI-47230,67.93534596761067
ADI-47233,71.7955551147461
ADI-47234,67.21632130940755
ADI-47236,67.9661382039388
ADI-47238,73.25721740722656
ADI-47240,72.02406311035156
ADI-47241,71.96007283528645
ADI-47244,69.1514663696289
ADI-47247,73.09798177083334
ADI-47249,69.02054087320964
ADI-47250,67.46941375732422
ADI-47252,75.73580423990884
ADI-47254,71.19611358642578
ADI-47258,70.59657287597656
ADI-47259,69.64174906412761
ADI-47260,73.60758209228516
ADI-47262,73.6900405883789
ADI-47265,67.76010131835938
ADI-47267,67.75000508626303
ADI-47280,73.44787851969402
ADI-47283,70.76648712158203
ADI-47284,66.76382700602214
ADI-47285,75.54984537760417
ADI-47288,70.2283198038737
ADI-47289,65.68766276041667
ADI-47292,71.52159118652344
ADI-47297,70.68386840820312
ADI-47300,69.24685160319011
ADI-47301,69.29723103841147
ADI-47302,73.3657201131185
ADI-47308,66.7728983561198
ADI-47309,72.65340677897134
ADI-47312,71.27037048339844
ADI-47316,67.22782389322916
ADI-47317,69.35797119140625
