id,fold,y_true,y_pred,residual,experiment_id
ADI-37123,1,69.0,72.99462748115552,-3.9946274811555185,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-38499,0,65.5,66.15529562708622,-0.6552956270862182,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-38501,4,64.5,71.72786088633666,-7.227860886336657,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-38502,4,66.0,73.80898065459111,-7.80898065459111,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45379,1,66.0,65.62202626949701,0.3779737305029869,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45388,0,72.5,69.78589356016502,2.7141064398349783,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45389,0,67.5,68.3423048678953,-0.8423048678952938,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45390,3,73.0,66.43353161936469,6.566468380635314,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45391,0,68.5,69.57859482403562,-1.0785948240356191,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45402,3,68.5,73.45730205030677,-4.957302050306765,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45406,1,69.5,70.81323458741254,-1.3132345874125377,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45408,2,75.0,75.5115148386897,-0.5115148386897062,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45422,3,72.0,70.28669230989017,1.7133076901098292,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45425,0,74.0,71.33550609504815,2.664493904951854,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45430,0,80.0,79.7064694664212,0.293530533578803,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45435,1,76.5,76.84212755306636,-0.3421275530663621,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45439,0,67.5,67.49650591071743,0.0034940892825687797,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45440,1,67.0,63.27496845753775,3.725031542462247,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45450,3,70.5,67.74873808710434,2.7512619128956572,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45451,3,69.0,69.25374537839281,-0.2537453783928072,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45453,3,61.5,66.94543560267124,-5.445435602671239,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45454,4,69.0,67.55726505235582,1.4427349476441833,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45455,2,57.5,66.23434590314805,-8.734345903148053,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45461,1,68.5,73.10858467597355,-4.608584675973546,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45463,0,74.5,66.84891472109528,7.651085278904716,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45464,0,70.0,69.56141264113087,0.43858735886912825,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45465,1,73.5,71.49668822346963,2.003311776530367,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45479,2,73.0,72.33849519947461,0.6615048005253925,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45480,3,83.5,73.63770878821778,9.862291211782221,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45488,0,64.5,67.76685140630157,-3.2668514063015692,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45490,0,69.5,68.14028236544848,1.3597176345515152,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45491,2,74.0,72.96502363604559,1.0349763639544136,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45493,4,75.0,76.02974930433575,-1.029749304335752,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45495,0,73.5,75.89376822203914,-2.3937682220391423,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45497,2,71.0,79.95371271205427,-8.95371271205427,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-45499,4,68.5,75.54098034100842,-7.040980341008421,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46677,3,68.0,66.40350440886242,1.5964955911375824,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46682,3,70.5,71.58586611910286,-1.0858661191028602,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46684,2,69.0,69.85886146390708,-0.8588614639070755,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46685,0,68.5,64.99909055546244,3.5009094445375553,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46690,0,73.5,76.04650481276354,-2.546504812763544,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46695,4,70.5,71.00424174414668,-0.5042417441466824,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46697,3,65.0,67.70188820791878,-2.7018882079187847,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46704,2,68.5,67.34139843496864,1.1586015650313612,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46705,4,74.0,70.08432496135941,3.915675038640586,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46708,2,69.5,71.94972356492822,-2.4497235649282203,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-46710,1,72.5,76.26272852017047,-3.7627285201704694,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47054,4,71.0,67.78697724139896,3.213022758601042,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47060,4,65.0,63.334230097493325,1.6657699025066748,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47061,3,66.0,68.94409138376683,-2.944091383766832,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47063,0,64.5,64.8141081923618,-0.3141081923618003,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47064,1,66.5,64.84443822654738,1.655561773452618,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47065,1,62.5,70.38761843858876,-7.88761843858876,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47066,1,71.0,71.54901688778969,-0.5490168877896906,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47068,2,70.5,70.72601613593115,-0.22601613593114678,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47069,3,61.0,64.75340007391476,-3.7534000739147615,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47072,3,69.5,69.3475991655212,0.15240083447879726,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47073,4,61.5,66.11333514818355,-4.613335148183552,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47074,0,72.5,67.98397463101328,4.516025368986718,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47075,3,69.0,69.75046483870084,-0.7504648387008359,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47076,1,58.5,70.62678871204234,-12.126788712042341,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47078,2,62.0,69.00051741696544,-7.000517416965437,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47079,2,67.0,70.43311125338737,-3.4331112533873664,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47081,1,68.0,66.75282988765619,1.2471701123438095,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47087,4,64.5,70.06332779164148,-5.563327791641484,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47089,3,66.0,67.67770330987308,-1.6777033098730811,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47091,2,74.5,71.48874878079936,3.011251219200645,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47094,0,77.0,73.04557694210907,3.954423057890935,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47095,1,72.0,70.55745807474896,1.4425419252510352,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47096,2,74.5,72.34306637863304,2.15693362136696,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47097,1,70.5,68.74241084779806,1.7575891522019447,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47098,2,60.5,66.46735287460393,-5.967352874603932,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
ADI-47099,4,68.5,69.45252308295538,-0.9525230829553806,TmApp__FUSION_S3INC__ADV_CAVITY__RidgeOpt
