id,fold,y_true,y_pred,residual,experiment_id
ADI-37123,1,69.0,68.40935826449643,0.5906417355035671,TmApp__ADV_INVFOLD__RidgeOpt
ADI-38499,0,65.5,68.44943346058767,-2.94943346058767,TmApp__ADV_INVFOLD__RidgeOpt
ADI-38501,4,64.5,69.32037342127833,-4.820373421278333,TmApp__ADV_INVFOLD__RidgeOpt
ADI-38502,4,66.0,70.4384920386463,-4.438492038646302,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45379,1,66.0,68.9983279039915,-2.9983279039914947,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45388,0,72.5,71.90657026567348,0.59342973432652,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45389,0,67.5,70.29993386922922,-2.7999338692292213,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45390,3,73.0,69.95498039424365,3.0450196057563517,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45391,0,68.5,69.60727311743312,-1.1072731174331238,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45402,3,68.5,70.91940715922529,-2.419407159225287,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45406,1,69.5,70.32644351966829,-0.8264435196682882,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45408,2,75.0,71.92329876071786,3.0767012392821442,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45422,3,72.0,70.70783344579584,1.292166554204158,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45425,0,74.0,71.69020627602107,2.3097937239789275,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45430,0,80.0,71.9324188181803,8.067581181819705,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45435,1,76.5,71.87356412907279,4.62643587092721,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45439,0,67.5,68.01161411248027,-0.5116141124802738,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45440,1,67.0,67.8906275891843,-0.8906275891843052,TmApp__ADV_INVFOLD__RidgeOpt
ADI-45450,3,70.5,69.27707540770446,1.2229245922955414,TmApp__ADV_INVFOLD__RidgeOpt
